Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),CH2X(27),CHX(28),CX(26),OCX(25)
6.349184977503971e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999731,0.11866996602996277,0.022821567693054226,0.0,6.5321400129972578e-63,4.1729862534348536e-36,7.2846420160312186e-76,1.539352237498917e-48,6.8574279017439391e-120,6.4562102105713432e-22,8.7524363266902423e-102,6.4562102078622275e-22,2.3477383029586302e-68,1.451377128490977e-63,6.9629995255998231e-101,4.2073664293678028e-102,9.1516982000123746e-51,6.8986917942687527e-81,2.5604408426187943e-15,1.2310827106795958e-16,4.7452579279363051e-20,3.3265876441234585e-32,4.7452579280425942e-20,1.452342039202557e-49,4.1262251309408165e-31,4.4425668007957654e-38,1.3990846522909576e-44,1.7681000073840195e-69
1.2703886188698215e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999465,0.1186699660299602,0.022821567693054164,0.0,1.0460447307440133e-61,1.6702820131791243e-35,9.1655305314593972e-74,1.2327302595666144e-47,3.4508657697368097e-117,1.2918029644818902e-21,5.6102169340570327e-100,1.2918029633975375e-21,3.7604614235239701e-67,2.3242193180935026e-62,1.7520535429826371e-98,1.058671802582304e-99,7.3248364065800409e-50,2.2100591297482093e-79,5.1231062211549425e-15,2.4632349979974568e-16,9.4946385820045425e-20,1.331095682391963e-31,9.494638582429978e-20,1.1627567176264967e-48,1.6515651998029896e-30,3.5567532737110121e-37,2.2003177692836624e-43,1.1124564264237677e-67
2.5413288611086704e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998926,0.11866996602995508,0.022821567693054039,0.0,1.6736531568506733e-60,6.6833036974050403e-35,1.1630026600315742e-71,9.86683839501697e-47,1.7514154743169072e-114,2.584166852958716e-21,3.5933117970252163e-98,2.5841668486198915e-21,6.0200042497663623e-66,3.7187172326875534e-61,4.4461674906711431e-96,2.6865800823930003e-97,5.8587579400902734e-49,7.0761560461450361e-78,1.0248436978222694e-14,4.9275395726330854e-16,1.8993399889749667e-19,5.3228678079767059e-31,1.8993399891451989e-19,9.3055875981098101e-48,6.6084106390321458e-30,2.8464812876584139e-36,3.4898964812690652e-42,7.0583862479279758e-66
5.083209345586368e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997849,0.11866996602994483,0.022821567693053792,0.0,2.675464308202964e-59,2.6737566708556716e-34,1.4821149288064505e-69,7.8954697309392658e-46,8.9276916996428055e-112,5.1688946364216227e-21,2.3006072988112749e-96,5.168894619063499e-21,9.6346203211793758e-65,5.9446584913698174e-60,1.1332077761337327e-93,6.8473656174065911e-95,4.6825645422089518e-48,2.2650048213475394e-76,2.0499098492339999e-14,9.8561487219039652e-16,3.7990922503674501e-19,2.1268987361241701e-30,3.7990922510485167e-19,7.4458839258963605e-47,2.643793430506564e-29,2.2776138274805888e-35,5.5593239955590953e-41,4.4977103553675053e-64
1.0166970314541763e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995701,0.11866996602992433,0.0228215676930533,0.0,4.2712959372558364e-58,1.0695897136950977e-33,1.8929178081746726e-67,6.3171754873798538e-45,4.560825224334374e-109,1.0338350229384459e-20,1.4726728171602245e-94,1.033835015994631e-20,1.5417483626647933e-63,9.4904477228602802e-59,2.894580750020633e-91,1.7490395954542851e-92,3.7379034945626538e-47,7.2490314008109015e-75,4.1000421520501837e-14,1.971336702044423e-15,7.5985967725262571e-19,8.4875964285252818e-30,7.5985967752509511e-19,5.957272744056075e-46,1.0576025298216212e-28,1.8222581793788234e-34,8.8752835788651779e-40,2.8722276503441298e-62
2.0334492252452552e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991404,0.11866996602988332,0.022821567693052314,0.0,6.8025679259618679e-57,4.278532957888158e-33,2.4202298698534565e-65,5.0540602889265928e-44,2.3325205095831121e-106,2.0677261519458224e-20,9.426015428989305e-93,2.0677261241694322e-20,2.4669646804554163e-62,1.5114650245280439e-57,7.4018222519949677e-89,4.4725234200690982e-90,2.9769472705386395e-46,2.3198526155754553e-73,8.2003067576534412e-14,3.9427803617518767e-15,1.5197605814339219e-18,3.3787355505328544e-29,1.5197605825240091e-18,4.7660444549946338e-45,4.230574972757457e-28,1.4578663221740482e-33,1.4184677070798495e-38,1.8361893705177082e-60
4.066953612827413e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982811,0.11866996602980132,0.022821567693050344,0.0,1.0783453209584472e-55,1.7114480093594088e-32,3.0961036934146113e-63,4.0433761921678356e-43,1.1935564389643601e-103,4.1355084516198118e-20,6.0329409368166458e-91,4.1355083405119889e-20,3.9472773312702891e-61,2.3959582286562879e-56,1.8937672688180458e-86,1.144301791048336e-87,2.3602673206735466e-45,7.4237884830698824e-72,1.6400835968743523e-13,7.8856676811643846e-15,3.0395623887946539e-18,1.3385453813556364e-28,3.0395623931563953e-18,3.8129260804409341e-44,1.6922585861177384e-27,1.1663056549755539e-32,2.2682648236855636e-37,1.1744869577551678e-58
8.133962387991729e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631996562,0.11866996602963731,0.022821567693046402,0.0,1.6938886687227672e-54,6.8458617301671555e-32,3.9617152269476939e-61,3.2347521349454916e-42,6.1089991554725308e-101,8.2710732176047347e-20,3.8611753909326922e-89,8.2710727731689254e-20,6.3157507983645312e-60,3.7635575841581715e-55,4.8464521597621207e-84,2.9284505944216415e-85,1.8549548538802418e-44,2.3756539306766505e-70,3.2801894390457937e-13,1.5771442319979819e-14,6.0791659995086787e-18,5.2531696744052161e-28,6.0791660169659749e-18,3.0503770876197107e-43,6.769056545168445e-27,9.3303145971363472e-32,3.6281287702111942e-36,7.5142703770925018e-57
1.6267979938320361e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319931241,0.11866996602930928,0.022821567693038516,0.0,2.6145367626062642e-53,2.7383586624351333e-31,5.0697773081233299e-59,2.5878221742283663e-41,3.127054574148605e-98,1.6542203416122358e-19,2.4711821343491407e-87,1.6542201638370081e-19,1.0105286908467543e-58,5.808892822322298e-54,1.2403932808400304e-81,7.4950300084916486e-83,1.4333605040966901e-43,7.6021591465281453e-69,6.5604011232023793e-13,3.1542991597572386e-14,1.2158373204906966e-17,2.0245638409059213e-27,1.2158373274813599e-17,2.4403161854274864e-42,2.7075990637424937e-26,7.4639097886278464e-31,5.8039121391302738e-35,4.8079810672882644e-55
3.2536015038977627e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631986248,0.11866996602865322,0.022821567693022744,0.0,3.9059874719530936e-52,1.095346284461076e-30,6.4875428930923035e-57,2.0702659157327587e-40,1.6006150437879166e-95,3.3084466479348702e-19,1.5815662089719446e-85,3.308445936832152e-19,1.6168527480820143e-57,8.6776170050044745e-53,3.1745400879967187e-79,1.9182039717528564e-80,1.073252043373374e-42,2.4327015663430998e-67,1.3120824490770351e-12,6.3086090152604722e-14,2.4316787551584492e-17,7.5435814994077358e-27,2.4316787831769415e-17,1.9522587959774021e-41,1.083012520026009e-25,5.9705277296633085e-30,9.2846870547151241e-34,3.0762668097766388e-53
6.5072085240292155e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319724956,0.11866996602734112,0.0228215676929912,0.0,5.5120629615084714e-51,4.3813909800637406e-30,8.3003814676020128e-55,1.6562159868285431e-39,8.1915319231226391e-93,6.6169003270565667e-19,1.0122055618997074e-83,6.6168974826420952e-19,2.5869698461970855e-56,1.2244197413174242e-51,8.1232330012377155e-77,4.9084331325304078e-78,7.6062126299400307e-42,7.7846619616426007e-66,2.6241671222925511e-12,1.2617228726206025e-13,4.8633615988463382e-17,2.6498049799800207e-26,4.8633617112904693e-17,1.5618094422075329e-40,4.3318167284039372e-25,4.7754410014174766e-29,1.4852010824661284e-32,1.9679371972626203e-51
1.301442256429212e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631944991,0.1186699660247169,0.022821567692928115,0.0,7.1143588584672283e-50,1.7525577230323269e-29,1.0615643158056234e-52,1.324974065074709e-38,4.1905823232882745e-90,1.3233811951205578e-18,6.47812710887946e-82,1.3233800573540597e-18,4.1391560335629565e-55,1.5800107993140713e-50,2.0778195706233166e-74,1.2555146881070918e-75,4.9456911873540182e-41,2.4910944923776168e-64,5.2483364675312697e-12,2.5234468147854594e-13,9.7267271836316454e-17,8.4874376358064344e-26,9.7267276355393442e-17,1.2494486221064758e-39,1.7325367342185476e-24,3.8187751768532143e-28,2.3753292738191763e-31,1.2584273906987942e-49
2.602885064481793e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318899822,0.11866996601946846,0.022821567692801942,0.0,8.1596533405950164e-49,7.0102348541773831e-29,1.3565770751171952e-50,1.0599797205666709e-37,2.1420746044084296e-87,2.6467652263125362e-18,4.1460067113237345e-80,2.646760675245206e-18,6.6226528221569171e-54,1.8115747676827362e-49,5.3105239115608792e-72,3.2088641225348006e-73,2.8684948405443482e-40,7.9715063366770565e-63,1.0496675153239452e-11,5.0468946990185894e-13,1.9453457942840403e-16,2.4071935260552989e-25,1.9453459760502745e-16,9.9955949483274697e-39,6.92862114093016e-24,3.0524950089611141e-27,3.7974526106825491e-30,8.0406946341806067e-48
5.205770680586955e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317799647,0.11866996600897158,0.022821567692549598,0.0,8.2630153158498567e-48,2.8040957733645853e-28,1.7307640478404075e-48,8.479838970752091e-37,1.0931811434667776e-84,5.2935401141446248e-18,2.6534481582583679e-78,5.2935219098732822e-18,1.059624623337263e-52,1.8337756189927982e-48,1.3550756271850548e-69,8.1879933249068477e-71,1.4731263866834531e-39,2.5508824679865596e-61,2.0993352505578806e-11,1.0093790467099587e-12,3.8906917819810609e-16,6.014505922315363e-25,3.8906925127828472e-16,7.9964810623181847e-38,2.7702272517958852e-23,2.4379623159261705e-26,6.0661842966111054e-29,5.1292208857093982e-46
1.041154191279728e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315599296,0.11866996598797783,0.022821567692044908,0.0,7.5618006881172138e-47,1.1216395059253426e-27,2.2010154963201767e-46,6.7838705905947453e-36,5.5609076541685032e-82,1.0587117191596693e-17,1.6982143422465175e-76,1.0587044374512575e-17,1.6953992733833646e-51,1.6774725334571055e-47,3.4465479797721978e-67,2.0825634825218275e-68,6.8355584080663949e-39,8.1628233634212763e-60,4.1986707133949455e-11,2.0187582001722114e-12,7.7813831007963084e-16,1.3593950397755941e-24,7.7813860354509635e-16,6.3971912293099072e-37,1.1071148778212884e-22,1.9439405166878808e-25,9.6749094571192234e-28,3.2613356588633194e-44
2.082308437721793e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311198594,0.11866996594599033,0.022821567691035528,0.0,6.4861934280253614e-46,4.4865670398536634e-27,2.7810402890311423e-44,5.4270945284824922e-35,2.810648234459536e-79,2.1174380553615521e-17,1.0868642708199971e-74,2.117408928532372e-17,2.7126379018006862e-50,1.4384004821877864e-46,8.7098289584027233e-65,5.2628803297046438e-66,2.9637967955533551e-38,2.6121025981705615e-58,8.3973416085458578e-11,4.0375165064810618e-12,1.5562763112112541e-15,2.8902447172845308e-24,1.5562774884106866e-15,5.117762456510013e-36,4.4206700286343124e-22,1.5449449465271825e-24,1.5381507716879245e-26,2.060285524513577e-42
4.164616930605923e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302397189,0.11866996586201534,0.022821567689016772,0.0,5.3720903324142538e-45,1.7946338874558179e-26,3.4693991852618451e-42,4.3416721098467571e-34,1.4026415194016428e-76,4.2349344105816754e-17,6.9560209021046109e-73,4.2348179033076236e-17,4.3402172177611476e-49,1.191081841580835e-45,2.1732456153236001e-62,1.3131749121238572e-63,1.2360399810114062e-37,8.3587218361120869e-57,1.67946832767548e-10,8.0750331166362063e-12,3.1125512629495417e-15,5.9551778453309623e-24,3.1125559837332954e-15,4.0942247664216024e-35,1.7620669160013412e-21,1.2198746696216315e-23,2.4300495411313461e-25,1.2849905983579606e-40
6.246925423490053e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756293595785,0.11866996577804034,0.022821567686998015,0.0,1.6094547086685125e-44,3.8136073393528483e-26,2.2495745951855272e-41,1.2889333034807748e-33,1.1842665002256005e-75,6.3524744485886089e-17,3.9494196802213733e-72,6.3522268706958978e-17,1.6419916980382974e-48,3.5704457465339369e-45,1.6208197525580075e-61,9.7937374582864507e-63,2.6593400920599524e-37,3.8993241068548262e-56,2.5192024822870865e-10,1.211254972432879e-11,4.6688251641636211e-15,9.0202862827042143e-24,4.6688352088990677e-15,1.1706948105385777e-34,3.7353211716003011e-21,3.4619768124783345e-23,8.8899507554914314e-25,7.1038924988852512e-40
1.0411542409258312e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756275992977,0.11866996561009036,0.022821567682960498,0.0,7.612614105908206e-44,1.0543575497164597e-25,9.6822838353634888e-40,6.0376251605062897e-33,1.5891017619050169e-73,1.0587729255513708e-16,1.0617489518716109e-70,1.0587044775924548e-16,1.2958744520820487e-47,1.689183063527995e-44,1.2243519893825725e-59,7.3980921393768526e-61,7.4405065664426069e-37,5.2253394194490918e-55,4.1986707426731481e-10,2.0187582929863735e-11,7.7813687645008639e-15,1.515052443898227e-23,7.7813966133467838e-15,5.3801115459688537e-34,1.0262964502673558e-20,1.5556937540562972e-22,6.6947106765328502e-24,1.7655472957195565e-38
1.4159697696449746e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675626015045,0.11866996545893538,0.022821567679326735,0.0,1.7617669842246551e-43,1.8775069588858471e-25,4.5503626392180643e-39,1.3932418881235392e-32,8.7554135650115737e-73,1.4399599721559314e-16,4.6103391896452991e-70,1.4398380866762828e-16,3.636643774241547e-47,3.9106554446963198e-44,6.2876179039727437e-59,3.7992633901933902e-60,1.3306215289127225e-36,1.7342525787848507e-54,5.7101921375720929e-10,2.74551128068886e-11,1.0582654610543543e-14,2.0667741364630059e-23,1.058270428887852e-14,1.2110618282010866e-33,1.8200124188570143e-20,3.4585339910282048e-22,1.8257302951456231e-23,7.4440557400293734e-38
1.790785298364118e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756244307923,0.1186699653077804,0.022821567675692971,0.0,3.39831422952903e-43,2.9308282295106506e-25,1.5720592910765275e-38,2.6826005229716978e-32,3.9947338607280501e-72,1.8211619581002354e-16,1.3960181089809432e-69,1.8209716932337855e-16,8.3263074687403998e-47,7.5453697131005776e-44,2.5103020711996944e-58,1.5168381118284995e-59,2.0825967336982461e-36,4.6599544830654506e-54,7.2217134907155968e-10,3.4722642675491596e-11,1.3383936863835759e-14,2.6184960232779147e-23,1.3384014548224961e-14,2.2889937853400056e-33,2.8293081606741795e-20,6.4526145897406546e-22,4.0676284942021423e-23,2.1895845182381851e-37
2.165600827083261e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756228465395,0.11866996515662542,0.022821567672059208,0.0,5.7845993960051416e-43,4.2015737186114642e-25,4.3743425335579936e-38,4.5610762468243225e-32,1.3443129146876602e-71,2.2023780558175598e-16,3.6242628042738847e-69,2.2021052974049058e-16,1.6236796116279369e-46,1.2846849964655855e-43,7.6929300132892848e-58,4.6484152281898719e-59,2.9908139431703797e-36,1.030892559460867e-53,8.7332348044166619e-10,4.1990172536139218e-11,1.6185215723398632e-14,3.1702181200478258e-23,1.6185327274206069e-14,3.8259788056088154e-33,4.0400491468503377e-20,1.0656147831869128e-21,7.7408676680128774e-23,5.5325183480608649e-37
2.915231884521548e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756196780341,0.1186699648543155,0.022821567664791678,0.0,1.280452272566195e-42,7.2389037933198287e-25,2.0517320383201303e-37,1.0084569557634393e-31,7.9096924365280743e-71,2.9648424328429972e-16,1.6031482787353115e-68,2.964372500305046e-16,4.3107993403355505e-46,2.8451400065404554e-43,4.0391932722148391e-57,2.4406599556256258e-58,5.1635556649767099e-36,3.2435090397786445e-53,1.1756277341871039e-09,5.6525232239292428e-11,2.1787765703199177e-14,4.2736629285452806e-23,2.1787958427348955e-14,8.1680713570128963e-33,6.9146674057776328e-20,2.2311350306368192e-21,1.9706633931286507e-22,2.3275649374175888e-36
3.664862941959835e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756165095286,0.11866996455200558,0.022821567657524147,0.0,2.4004702660978797e-42,1.1079943025745299e-24,6.6989106318634278e-37,1.8893276174853e-31,3.0988416180958741e-70,3.7273589725840565e-16,4.8241025415606113e-68,3.7266396943841485e-16,9.3506980273433103e-46,5.3360054582885678e-43,1.4532138458393784e-56,8.7809593312370648e-58,7.9138321885093982e-36,8.0228629806102024e-53,1.4779319733530119e-09,7.1060291913039406e-11,2.7390303138430365e-14,5.3771085334152388e-23,2.7390598921571247e-14,1.4852824221075229e-32,1.0515749614932115e-19,3.983469585667809e-21,4.1145595066822369e-22,6.7430214763121413e-36
4.414493999398122e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756133410243,0.11866996424969568,0.022821567650256617,0.0,4.064373490876147e-42,1.5779221866583406e-24,1.8470071310407309e-36,3.1975029210297906e-31,1.0204080721948049e-69,4.489931213002502e-16,1.2488063330602235e-67,4.4889068790439047e-16,1.8071323544740075e-45,9.0374777735716946e-43,4.4000262316962943e-56,2.6586883951479026e-57,1.1280816927748777e-35,1.7450049348011643e-52,1.7802361969504941e-09,8.5595351555385599e-11,3.2992827178252022e-14,6.4805549485372688e-23,3.2993249577226212e-14,2.4569592718836249e-32,1.4877925775751687e-19,6.468477038831554e-21,7.6737285594862734e-22,1.6788168968031865e-35
5.913756114274695e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675607004015,0.11866996364507593,0.022821567635721556,0.0,9.6717287667401326e-42,2.7800962910365961e-24,1.4130261310417613e-35,7.6040290037900999e-31,1.6189570165248242e-68,6.0152459338096734e-16,7.7281188936074351e-67,6.0134412195746148e-16,5.6864823041941774e-45,2.1514456167963866e-42,4.8048089481358037e-55,2.9032676876699664e-56,1.9899665486650674e-35,7.3109859676708045e-52,2.384844596562919e-09,1.1466547074410616e-10,4.4197834317035375e-14,8.6874501893731942e-23,4.4198583176010134e-14,5.6674953557075519e-32,2.5837676272979705e-19,1.4262264594432601e-20,2.2348879363306244e-21,9.1289108276746416e-35
7.413018229151269e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756006670063,0.11866996304045624,0.022821567621186496,0.0,1.8895865110735496e-41,4.3309473212340366e-24,5.7476885174604589e-35,1.4850324556286399e-30,9.3817426840373582e-68,7.540786932918469e-16,2.7966922775928421e-66,7.5379755218399276e-16,1.3660004277523586e-44,4.2041984914863995e-42,2.347242354768454e-54,1.4183008325514728e-55,3.1023854835972759e-35,2.139929069966906e-51,2.9894529329297408e-09,1.4373558980526332e-10,5.5402787038358405e-14,1.0894348654327008e-22,5.5403960892241546e-14,1.0887478139551085e-31,3.9685498400104674e-19,2.6270728968541903e-20,5.0770217156213273e-21,3.0532601836783034e-34
1.0411542458904416e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755879929906,0.11866996183121704,0.022821567592116378,0.0,5.286773699230331e-41,8.4794474274833719e-24,6.3826067686088533e-34,4.1527640631362788e-30,2.6812343419870988e-66,1.0592548211839303e-15,2.4512387035908919e-65,1.0587044011498113e-15,5.4973303315370454e-44,1.1765045223645766e-41,4.1343306157395529e-53,2.4981226261290804e-54,6.0793280772972159e-35,1.264114783106357e-50,4.19866941580042e-09,2.0187582754463273e-10,7.7812529121480645e-14,1.5308155253649085e-22,7.781485844757636e-14,2.9947224208713109e-31,7.54239246628104e-19,6.579883524332474e-20,1.8300237937150808e-20,2.1867134903178655e-33
1.6408590918410708e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675562644968,0.11866995941273942,0.022821567533976139,0.0,2.1286871261388816e-40,2.0964198602588132e-23,1.5643754517385735e-32,1.6712051690558859e-29,2.4147012430459049e-64,1.669878795630424e-15,4.754030291249643e-64,1.6685180531308415e-15,3.7195760212794451e-43,4.7376946118128722e-41,1.925632184147592e-51,1.1635329890311758e-52,1.5041759990934837e-34,1.4946709363583913e-49,6.6171016220620947e-09,3.1815630149153607e-10,1.2263135983471333e-13,2.4135807130443391e-22,1.2263728365922315e-13,1.191720018589994e-30,1.7553785393026835e-18,2.160017908492655e-19,1.0115066754433853e-19,2.8854412381246902e-32
