Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20)
6.589207040293099e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999738,0.099999999999997938,0.099999999999999714,2.8000172763866487e-123,1.2340699519389644e-57,6.6850693398866726e-41,3.0558974551542429e-66,2.4187015854738204e-64,1.7992720297804256e-43,3.4100525790745992e-26,2.1673287201023793e-103,3.4100525790745854e-26,8.214499952354711e-66,7.4870086387778289e-82,7.2165275336474813e-67,2.7181467222341409e-95,1.7992720297804128e-43,6.9452857871247605e-81,2.0730783067653919e-15,6.0468657459165423e-16
1.3184138847780196e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999471,0.099999999999995856,0.099999999999999409,1.7951649077970307e-121,9.8800632891343173e-57,2.6757699153040937e-40,2.4465760806015063e-65,1.9369229216804187e-63,7.2017771573575e-43,6.8230678450119087e-26,6.9458335935822057e-102,6.8230678450118571e-26,6.578262214493741e-65,1.199315469706457e-80,5.7776099846036837e-66,4.3525762414756381e-94,7.2017771573573996e-43,1.1124527484845058e-79,4.1479577241347908e-15,1.2098985067633014e-15
2.6374002462754392e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559998933,0.099999999999991707,0.099999999999998798,1.1499157754309225e-119,7.9070533842387617e-56,1.0706565012932832e-39,1.9580044288981244e-64,1.5503233821422291e-62,2.8816489378587925e-42,1.3649098376886286e-25,2.2243292408786115e-100,1.3649098376886072e-25,5.2652759750214932e-64,1.9200207526082677e-79,4.6238439213052387e-65,6.9669565897351754e-93,2.8816489378587129e-42,1.7808905662435946e-78,8.297716558869538e-15,2.4203223711065437e-15
5.2753729692702784e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559997862,0.099999999999983408,0.099999999999997591,7.362695317250444e-118,6.3268440652573696e-55,4.2833231748178329e-39,1.5667010324498621e-63,1.2405728003315897e-61,1.1528472168535002e-41,2.7301159440634075e-25,7.1205146932857731e-99,2.7301159440633217e-25,4.2132875218750853e-63,3.0729262975672321e-78,3.6997776606014512e-64,1.1149398794921903e-91,1.152847216853437e-41,2.8501980611913743e-77,1.6597234228322829e-14,4.8411700997928196e-15
1.0551318415259957e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559995719,0.09999999999996681,0.099999999999995176,4.7131602532298185e-116,5.0619558466900066e-54,1.7134687137859323e-38,1.2534798344052294e-62,9.9258389345233302e-61,4.6117641775604836e-41,5.4605281568125751e-25,2.2789905724238455e-97,5.4605281568122317e-25,3.371056766341377e-62,4.9173966678549697e-77,2.9601031679254645e-63,1.7840852909342343e-90,4.6117641775599768e-41,4.5609355101765256e-76,3.3196269567164582e-14,9.6828655571645352e-15
2.1103209307239314e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559991433,0.099999999999933614,0.099999999999990333,3.0167538832126429e-114,4.0497569254115411e-53,6.8541537527889334e-38,1.0028314734447533e-61,7.9411737910452695e-60,1.8447807357258944e-40,1.0921352582309357e-24,7.2934512974582576e-96,1.0921352582307985e-24,2.6970161230287157e-61,7.8684063887804294e-76,2.3681949561221167e-62,2.854681664806516e-89,1.8447807357254894e-40,7.2979917413411707e-75,6.6394340244588832e-14,1.9366256471904636e-14
4.2206991091198028e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559982857,0.099999999999867223,0.099999999999980646,1.9308285145956693e-112,3.2398824416036585e-52,2.7417172816355712e-37,8.0228422163232434e-61,6.3531400963395993e-59,7.3792730749774023e-40,2.1843001433296686e-24,2.3340134555205913e-94,2.1843001433291208e-24,2.1576811844880014e-60,1.2589907616937653e-74,1.8946009348108042e-61,4.5676068372135686e-88,7.3792730749741609e-40,1.1677182740284477e-73,1.3279048159840031e-13,3.8733038301371458e-14
8.441455465911546e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559965704,0.099999999999734426,0.099999999999961273,1.2357641797803032e-110,2.5919367141987167e-51,1.0966980688558809e-36,6.418349945578188e-60,5.0825925036948527e-58,2.9517392566711841e-39,4.3686299135246438e-24,7.4690175268477572e-93,4.3686299135224544e-24,1.7261722624313005e-59,2.0144218110474749e-73,1.5156987360533428e-60,7.3082639132633516e-87,2.9517392566685922e-39,1.8683809153385228e-72,2.6558276430187493e-13,7.7466601960251675e-14
1.6882968179495032e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559931398,0.099999999999468847,0.09999999999992254,7.9089993296629792e-109,2.0735616757999277e-50,4.3868145879129391e-36,5.1347104256681641e-59,4.0661061738419447e-57,1.1807017080297974e-38,8.7372894539046334e-24,2.3901135240258687e-91,8.737289453895873e-24,1.3809487359617056e-58,3.2231041718366382e-72,1.212566184171443e-59,1.169329674783555e-85,1.1807017080277239e-38,2.9894348062752108e-71,5.3116732969223102e-13,1.5493372927779832e-13
3.3765993606662004e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559862786,0.099999999998937675,0.099999999999845074,5.0617943165312825e-107,1.6588542624207478e-49,1.7547302976624361e-35,4.10778052824845e-58,3.2528978074632271e-56,4.7228188428569828e-38,1.7474608534624771e-23,7.6484079418300679e-90,1.747460853458972e-23,1.1047633591878166e-57,5.1569900943584352e-71,9.7005582547643608e-59,1.8709334728644967e-84,4.7228188428403929e-38,4.7831159634969529e-70,1.0623364604065707e-12,3.0986798391203581e-13
6.753204446099595e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559725568,0.09999999999787533,0.099999999999690142,3.2395594811668944e-105,1.3270853786329989e-48,7.0189301155697736e-35,3.2862292976780511e-57,2.6023233933141126e-55,1.8891299392837573e-37,3.4949246695905642e-23,2.447497687771448e-88,3.4949246695765453e-23,8.8381243551314923e-57,8.2512028864657916e-70,7.760458116358507e-58,2.9934984607883477e-83,1.8891299392704862e-37,7.6530017603309834e-69,2.1246747215697603e-12,6.1973649317708416e-13
1.3506414616966382e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559451127,0.099999999995750655,0.099999999999380279,2.0733216258615121e-103,1.0616690903548852e-47,2.8075738311453705e-34,2.6289853881527243e-56,2.081860773555221e-54,7.5565245613455004e-37,6.9898523017829827e-23,7.832004034915663e-87,6.9898523017269057e-23,7.070506476638346e-56,1.3201939606465484e-68,6.2083710980625413e-57,4.7896018114363624e-82,7.5565245612393332e-37,1.2244815791323035e-67,4.2493512428341798e-12,1.2394735116934439e-12
2.701283495869996e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558902244,0.099999999991501304,0.099999999998760539,1.3269269790339822e-101,8.4933558721426391e-47,1.12302988938771e-33,2.1031890904897217e-55,1.6654894423494298e-53,3.022610785321257e-36,1.3979707565912798e-22,2.5062431205008624e-85,1.3979707565688495e-22,5.6564079781251119e-55,2.1123115359911686e-67,4.9666987203660296e-56,7.6633674402226283e-81,3.0226107852363239e-36,1.9591715645286485e-66,8.4987042811151821e-12,2.4789475486709747e-12
5.402567564216711e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557804477,0.099999999983002602,0.099999999997521058,8.4923363083083514e-100,6.7946859566490744e-46,4.4921202709778233e-33,1.6825515843198251e-54,1.332391883190985e-52,1.2090445062376971e-35,2.7959418093152336e-22,8.0199809117528582e-84,2.7959418092255123e-22,4.525127500905872e-54,3.3796994164517087e-66,3.9733597129392729e-55,1.2261395130161832e-79,1.2090445061697503e-35,3.1346753333649447e-65,1.6997410340685842e-11,4.9578956224033484e-12
1.0805135700910143e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362555608945,0.099999999966005185,0.09999999999504211,7.1815262187836188e-98,5.435749267634536e-45,1.7968482507307427e-32,1.3460413921326377e-53,1.0659136381321983e-51,4.8361784087896522e-35,5.591883914355103e-22,2.5663943593295352e-82,5.5918839139962161e-22,3.6201024475746575e-53,5.4075198323173766e-65,3.1786880648178606e-54,1.9618249484153176e-78,4.8361784082460782e-35,5.0154811967922733e-64,3.399482239186176e-11,9.9157917689619252e-12
2.1610271974297004e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362551217885,0.099999999932010364,0.099999999990084215,4.6136414785565021e-96,4.3485996130197342e-44,7.1873932848358739e-32,1.0768331634256963e-52,8.5273096290523308e-51,1.9344714399799965e-34,1.1183768122802693e-21,8.2124626945847788e-81,1.118376812136715e-21,2.8960821359798621e-52,8.6520323413085493e-64,2.5429505693334039e-53,3.1389249780159016e-77,1.9344714395451364e-34,8.0247704433958946e-63,6.7989646222351996e-11,1.9831584058330933e-11
4.3220544521070727e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436254243576,0.099999999864020722,0.099999999980168425,2.9529053154335451e-94,3.4788797667582118e-43,2.8749573681038622e-31,8.6146655038658875e-52,6.8218479091230876e-50,7.73788591041914e-34,2.2367536533169282e-21,2.6279881792056706e-79,2.2367536527427099e-21,2.3168657786401736e-51,1.3843252223404598e-62,2.0343605019664242e-52,5.0222957844020489e-76,7.7378859069402592e-34,1.2839633125220961e-61,1.3597929279588616e-10,3.9663168621088784e-11
6.4830817067844445e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362533653635,0.09999999979603108,0.099999999970252634,1.4653785641826195e-93,9.9474218845974054e-43,6.1092844382204493e-31,2.463255931632384e-51,2.0252361149740161e-49,1.6443007650826015e-33,3.3551304937007265e-21,1.2572767779409812e-78,3.3551304924805137e-21,6.8781953378073702e-51,5.277739951611192e-62,5.8169995939035582e-52,1.8485415020725169e-75,1.6443007640878599e-33,4.8574940538916602e-61,2.0396893828197399e-10,5.9494753166549679e-11
1.080513621613919e-15,0.09977366400000001,0.80000000000000004,0.0,0.2893436251608939,0.099999999660051783,0.099999999950421053,4.6346572639566825e-92,4.5714654876280444e-42,1.6890374684947389e-30,1.1320209023759346e-50,9.4866324006622282e-49,4.5460080194506862e-33,5.5918841718568848e-21,1.895898469436822e-77,5.5918841684833559e-21,3.2218915248467358e-50,4.3400759494132606e-61,2.6732768795058793e-51,1.4222933928284832e-74,4.5460080148792216e-33,3.8335834938197369e-60,3.3994822490436459e-10,9.9157922180382952e-11
1.469187416900658e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362500294214,0.099999999537768322,0.099999999932586903,2.1222630128878894e-91,1.0282990711342718e-41,3.0063275750837128e-30,2.5463520327613227e-50,2.1875965788132851e-48,8.0914660163809439e-33,7.6033524178464944e-21,6.9077076038501945e-77,7.6033524118419293e-21,7.42961103498036e-50,1.2645766095525383e-60,6.0132317369190514e-51,3.9131143244575176e-74,8.091466006097953e-33,1.0747457050603233e-59,4.6223169861212255e-10,1.3482622384104849e-10
1.857861212187397e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362484499038,0.099999999415484847,0.099999999914752752,6.1409501917602761e-91,1.9430174583689964e-41,4.6918935794817585e-30,4.81144697968862e-50,4.2108168437155244e-48,1.2628130679278353e-32,9.6148206616059713e-21,1.8516000177410268e-76,9.6148206522348129e-21,1.4300960053814583e-49,2.8926189856022066e-60,1.1362272501680709e-50,8.8109840959891008e-74,1.2628130659848178e-32,2.459953282692075e-59,5.845151686052262e-10,1.7049452541927101e-10
2.2465350074741357e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362468703861,0.099999999293201372,0.099999999896918601,1.6290418782895951e-90,3.2470214659168817e-41,6.7251728424240113e-30,8.040520467165854e-50,7.1578967317580332e-48,1.8100658108770383e-32,1.1626288903259838e-20,4.2527243497538451e-76,1.1626288889827593e-20,2.4309961469902959e-49,5.7188614969064626e-60,1.898775669747545e-50,1.6930441603210471e-73,1.8100658076300169e-32,4.7958511368026097e-59,7.0679863509108292e-10,2.0616282691156374e-10
3.0238825980476135e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362437113509,0.099999999048634464,0.099999999861250299,7.7133051616193831e-90,6.930035048621402e-41,1.158454371822491e-29,1.716067766960519e-49,1.5821537245902878e-47,3.1179550386585708e-32,1.5649225381766615e-20,1.5325623543969604e-75,1.5649225358628703e-20,5.3733795728066619e-49,1.5989830023702421e-59,4.052508463418088e-50,4.3764882951225781e-73,3.1179550317285358e-32,1.2727616509857144e-58,9.5136556006601011e-10,2.7749942967097068e-10
3.801230188621091e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362405523156,0.099999998804067555,0.099999999825581998,2.40047874120502e-89,1.2599495938750193e-40,1.7729298317191291e-29,3.1199826195096711e-49,2.9636634418899262e-47,4.7718025367927186e-32,1.9672161852489626e-20,4.0885067150893968e-75,1.9672161817078744e-20,1.0065323205453596e-48,3.5796434967949296e-59,7.3678651961300773e-50,9.2665788554757934e-73,4.7718025241932227e-32,2.7602400167280649e-58,1.1959324720757778e-09,3.4883603203611956e-10
4.578577779194569e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362373932804,0.099999998559500661,0.099999999789913696,6.3689032201138148e-89,2.0839686669739478e-40,2.5246560809023002e-29,5.1604810746204476e-49,5.0151600620884496e-47,6.7950575901394248e-32,2.3695098314901276e-20,9.4455495146183079e-75,2.3695098264476102e-20,1.7032705615787788e-48,7.0717522842568942e-59,1.2186519462316149e-49,1.7529040675961138e-72,6.7950575692997388e-32,5.3337639377840128e-58,1.4404993702415992e-09,4.2017263392737661e-10
5.355925369768047e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362342342451,0.09999999831493378,0.099999999754245394,1.4995537649978418e-88,3.220391809705318e-40,3.4157851578774002e-29,7.9745781622476265e-49,7.8826385260180319e-47,9.193512365953888e-32,2.7718034768871249e-20,1.9638778492329692e-74,2.771803470064748e-20,2.6771361197153632e-48,1.2748651436236473e-58,1.8832033408946756e-49,3.0580263273930457e-72,9.1935123337499714e-32,9.4741029833385762e-58,1.6850662543464074e-09,4.9150923527753305e-10
6.910620550915002e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362279161763,0.099999997825800047,0.099999999682908791,7.1857073729445878e-88,6.7262660358052958e-40,5.616937959258543e-29,1.6656089592552975e-48,1.6841393091532347e-46,1.5117867890986609e-31,3.5763907651444628e-20,7.3020495926066985e-74,3.5763907539257048e-20,5.7197474675785079e-48,3.5249550537357192e-58,3.9333495699583533e-49,8.1350891852569264e-72,1.511786782372395e-31,2.5964641688018313e-57,2.1741999803037781e-09,6.3418243601134676e-10
1.0020010913208913e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362152800391,0.099999996847532774,0.099999999540235585,7.5690045714682495e-87,2.039164710186073e-39,1.1693261229316958e-28,5.0495342120606294e-48,5.2155507657097509e-46,3.1472161704793957e-31,5.1855653315219635e-20,5.2679130131666425e-73,5.1855653081669122e-20,1.7713281267726868e-47,1.6268162726776318e-57,1.1924517537319845e-48,3.6900662523850025e-71,3.1472161500877486e-31,1.2158614439161707e-56,3.1524672633670012e-09,9.1952882762897754e-10
1.3129401275502824e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362026439053,0.099999995869265709,0.099999999397562406,3.4550392852650225e-86,4.5261362329983714e-39,2.00017604909364e-28,1.1207961697433925e-47,1.1676449262485169e-45,5.3834309559854678e-31,6.7947398843823081e-20,1.932101914260388e-72,6.7947398444326205e-20,3.9656066874521036e-47,4.6826081837460048e-57,2.6467695898860073e-48,1.0526071466854216e-70,5.3834309107241063e-31,3.5109158478008864e-56,4.1307343212795219e-09,1.2048752034220237e-09
1.6238791637796735e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361900077732,0.099999994890998867,0.099999999254889227,1.138534155541895e-85,8.4571262374052943e-39,3.0542313074279597e-28,2.0942177365177748e-47,2.1912862212817818e-45,8.2203981404314604e-31,8.403914423726241e-20,5.3042284017389709e-72,8.4039143627238196e-20,7.4421419527596268e-47,1.0670191953780481e-56,4.9455128191493513e-48,2.3786750203848812e-70,8.2203980558602009e-31,7.9848304597408539e-56,5.1090011540537566e-09,1.4902215596579668e-09
1.9348182000090646e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361773716433,0.099999993912732274,0.099999999112216062,3.0840682301546859e-85,1.4166688506295878e-38,4.3314878043667082e-28,3.5080628764529275e-47,3.6799497215645371e-45,1.1658106717582218e-30,1.0013088949554017e-19,1.2257927128893455e-71,1.0013088863040843e-19,1.2498005936308615e-46,2.1062372976820501e-56,8.2843200305988799e-48,4.660400463874545e-70,1.1658106575915337e-30,1.5704692980165692e-55,6.0872677616938775e-09,1.775567892477646e-09
2.5566962724678472e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361520993923,0.099999991956199741,0.099999998826869788,1.5639036518930302e-84,3.2162074340282858e-38,7.5556021370442718e-28,7.9642169668660347e-47,8.3766917347209089e-45,2.033574169501622e-30,1.3231437960661245e-19,4.7194275816126412e-71,1.3231437809752563e-19,2.8449286242944931e-46,6.2230201179021486e-56,1.8807565486011221e-47,1.3589493356514166e-69,2.0335741373395486e-30,4.5987671397138573e-55,8.0438003015743414e-09,2.3462604735579862e-09
3.1785743449266294e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361268271519,0.09999998999966811,0.099999998541523555,5.3880882353921034e-84,6.1195692483538939e-38,1.1672513526248418e-27,1.5153742120549564e-46,1.5959462884744947e-44,3.1416321121322779e-30,1.6449786917704357e-19,1.3400315824963114e-70,1.6449786684568253e-19,5.4202224709612086e-46,1.453703975120258e-55,3.5785689796881823e-47,3.1426395902983471e-69,3.1416320509365888e-30,1.0657694226116141e-54,1.0000331940926837e-08,2.9169529157088712e-09
3.8004524173854116e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436101554922,0.099999988043137353,0.099999998256177419,1.5017642206956118e-83,1.0409264778939665e-37,1.6682219473593124e-27,2.5776212408244809e-46,2.7166908059068106e-44,4.4899838369386801e-30,1.9668135820683526e-19,3.1754555730193219e-70,1.9668135487488137e-19,9.2265439343876392e-46,2.9316419997717144e-55,6.0870743071815329e-47,6.2937502021398187e-69,4.4899837328460375e-30,2.1370610771563216e-54,1.1956862679754258e-08,3.4876451863413362e-09
4.422330489844194e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360762827033,0.099999986086607512,0.099999997970831381,3.643880081018947e-83,1.636542570434202e-37,2.2584720626970623e-27,4.0525311374137809e-46,4.2731454865432634e-44,6.0786295279414797e-30,2.2886484669598734e-19,6.6698174971505352e-70,2.2886484218512189e-19,1.4512643275213302e-45,5.3401775215383559e-55,9.5700864905921079e-47,1.1413965438298172e-68,6.0786293642872323e-30,3.8786378174366997e-54,1.3913392518056318e-08,4.0583372531407244e-09
5.666086634761758e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360257382991,0.099999982173550536,0.099999997400139692,1.709533447618668e-82,3.4351992385095663e-37,3.7068113096137791e-27,8.5065018386145858e-46,8.9742130813342504e-44,9.9768040686236868e-30,2.9323182205237114e-19,2.3579351588755509e-69,2.9323181464872535e-19,3.0478614274505318e-45,1.4463567012064991e-54,2.0088175984203911e-46,3.0775938912177238e-68,9.9768037251037803e-30,1.0466778258303088e-53,1.78264494930812e-08,5.1997206512513445e-09
6.741300818726575e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359820432293,0.099999978790756588,0.099999996906783142,4.8295336412404237e-82,5.7815152681319085e-37,5.2466930855394437e-27,1.4316628635460922e-45,1.5107403305059597e-43,1.4121363545103009e-29,3.4887639755637066e-19,5.6247080366560129e-69,3.4887638707710585e-19,5.1308422648597215e-45,2.9010947937284033e-54,3.38088396396941e-46,6.1625392809723845e-68,1.4121362966951511e-29,2.0965412866866133e-53,2.1209243434471796e-08,6.186433715593918e-09
7.816515002691391e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359383481967,0.099999975407965333,0.099999996413427134,1.1657315802970038e-81,9.0095599387253396e-37,7.0534646500743972e-27,2.2310159501269932e-45,2.354594118586605e-43,1.8984251448922793e-29,4.0452097144420031e-19,1.1761453339144858e-68,4.0452095735625523e-19,7.996775334735298e-45,5.2428883454656805e-54,5.2685630590102769e-46,1.1127424118118632e-67,1.8984250547966846e-29,3.7862214894805533e-53,2.4592034683861275e-08,7.1731457281501185e-09
8.891729186656208e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934358946532029,0.09999997202517677,0.099999995920071735,2.5052514600267991e-81,1.3259834960402802e-36,9.1271259465572379e-27,3.2835015695475152e-45,3.4657179274415231e-43,2.456546767593914e-29,4.6016554371586187e-19,2.2322274875182869e-68,4.6016552548617546e-19,1.1770422512381006e-44,8.7720081117935237e-54,7.7540167892165356e-46,1.8609216776101181e-67,2.4565466349955712e-29,6.3323686555203087e-53,2.797482324125206e-08,8.1598565268462036e-09
1.1042157554585841e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934358072633398,0.099999965259607734,0.099999994933363076,9.3313589633234555e-81,2.5389262870216065e-36,1.4075117583333524e-26,6.2870835058261839e-45,6.6367637296019651e-43,3.7882884883865679e-29,5.714546834106866e-19,6.6345348194655363e-68,5.714546552983343e-19,2.2540066659354525e-44,2.0896570845769949e-53,1.48470010974441e-45,4.4315926491929863e-67,3.7882882344939525e-29,1.5079323966884013e-52,3.474039228004656e-08,1.0133273834160604e-08
1.3192585922515475e-13,0.09977366400000001,0.80000000000000004,0.0,0.2893435719873651,0.099999958494049468,0.099999993946657817,2.7028634889166444e-80,4.3294350766322095e-36,2.0090667717568334e-26,1.07208790105554e-44,1.1317900580030307e-42,5.4073614806901072e-29,6.8274381664085706e-19,1.6130212064423178e-67,6.8274377651359514e-19,3.8438347901232365e-44,4.2570485853638816e-53,2.5317447018457376e-45,9.0278735591973466e-67,5.4073610477466209e-29,3.0714962304278312e-52,4.1505950550873051e-08,1.2106684340343546e-08
1.7493442658374742e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934355450948546,0.099999944962965229,0.099999991973260108,1.5390438158652294e-79,1.0093073301616188e-35,3.5324442602625355e-26,2.4993244969025671e-44,2.6386805693849869e-42,9.5075011989708937e-29,9.0532206370728154e-19,6.7638653977539222e-67,9.0532199315347135e-19,8.9616020860063258e-44,1.3250326698706556e-52,5.9021761544673366e-45,2.8108702412328967e-66,9.5075001896636138e-29,9.5591776666654193e-52,5.5037034788690843e-08,1.6053479759486086e-08
