Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20)
6.589207040293099e-21,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999738,0.099999999999997938,0.099999999999999714,2.8000195749155249e-123,1.234070458461703e-57,6.6850720837664846e-41,3.0558987094441997e-66,2.4187035709813674e-64,1.7992727682897736e-43,3.4100539787271613e-26,2.1673313888369855e-103,3.4100539787271475e-26,8.214506695622155e-66,7.48701478484903e-82,7.2165306195258188e-67,2.7181496574761993e-95,1.7992727682897609e-43,6.9452891373403047e-81,2.0730783067653919e-15,6.0468657459165236e-16
1.3184138847780196e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559999471,0.099999999999995856,0.099999999999999409,1.7951663814445018e-121,9.8800673443961013e-57,2.6757710135710939e-40,2.446577084796134e-65,1.9369245116967741e-63,7.2017801133195016e-43,6.8230706455330647e-26,6.9458421463164118e-102,6.8230706455330119e-26,6.5782676145767263e-65,1.1993164542222532e-80,5.7776124551826984e-66,4.3525809416872724e-94,7.2017801133194028e-43,1.1124532851012276e-79,4.1479577241347908e-15,1.209898506763286e-15
2.6374002462754392e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559998933,0.099999999999991707,0.099999999999998798,1.1499167193946029e-119,7.9070566296806614e-56,1.0706569407431393e-39,1.9580052325590213e-64,1.5503246547997545e-62,2.881650120628625e-42,1.3649103979144631e-25,2.2243319798006604e-100,1.3649103979144417e-25,5.2652802972765618e-64,1.9200223287496636e-79,4.6238458985193096e-65,6.9669641131347891e-93,2.8816501206285454e-42,1.7808914252964019e-78,8.297716558869538e-15,2.4203223711064218e-15
5.2753729692702784e-20,0.09977366400000001,0.80000000000000004,0.0,0.28934362559997862,0.099999999999983408,0.099999999999997591,7.362701361273073e-118,6.3268466621039878e-55,4.283324932903411e-39,1.5667016755006837e-63,1.2405738187154496e-61,1.1528476900384504e-41,2.7301170646366786e-25,7.1205234611130909e-99,2.7301170646365937e-25,4.213290980554825e-63,3.0729288201266047e-78,3.6997792426731157e-64,1.1149410834810699e-91,1.1528476900383877e-41,2.8501994360488145e-77,1.6597234228322829e-14,4.8411700997918461e-15
1.0551318415259957e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559995719,0.09999999999996681,0.099999999999995176,4.7131641222541369e-116,5.0619579243645613e-54,1.7134694170773978e-38,1.2534803488947338e-62,9.9258470826257007e-61,4.6117660704543315e-41,5.4605303980807222e-25,2.2789933786529836e-97,5.4605303980803788e-25,3.3710595336354885e-62,4.9174007045365757e-77,2.9601044337029722e-63,1.78408721751242e-90,4.6117660704538247e-41,4.560937710246834e-76,3.3196269567164582e-14,9.6828655571567508e-15
2.1103209307239314e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559991433,0.099999999999933614,0.099999999999990333,3.0167563596601879e-114,4.0497585876300927e-53,6.8541565660692691e-38,1.0028318850558966e-61,7.9411803099397819e-60,1.8447814929142436e-40,1.0921357064967252e-24,7.2934602782306204e-96,1.0921357064965882e-24,2.6970183370041391e-61,7.8684128479403181e-76,2.3681959687921965e-62,2.8546847474884104e-89,1.8447814929138386e-40,7.2979952616924003e-75,6.6394340244588832e-14,1.936625647184236e-14
4.2206991091198028e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559982857,0.099999999999867223,0.099999999999980646,1.9308300996091369e-112,3.2398837714100632e-52,2.7417184069705998e-37,8.0228455092905494e-61,6.3531453116202631e-59,7.3792761037924192e-40,2.1843010398734081e-24,2.3340163295020142e-94,2.1843010398728608e-24,2.1576829557243962e-60,1.2589917951968956e-74,1.8946017449660966e-61,4.5676117696300498e-88,7.3792761037891794e-40,1.1677188373037444e-73,1.3279048159840031e-13,3.8733038300873277e-14
8.441455465911546e-19,0.09977366400000001,0.80000000000000004,0.0,0.28934362559965704,0.099999999999734426,0.099999999999961273,1.2357651942167761e-110,2.591937778056466e-51,1.0966985189944716e-36,6.4183525799832999e-60,5.082596675985406e-58,2.9517404682095165e-39,4.3686317066242841e-24,7.4690267238031441e-93,4.368631706622094e-24,1.7261736794428393e-59,2.0144234646825219e-73,1.5156993841852694e-60,7.3082718052301223e-87,2.951740468206924e-39,1.8683818165942775e-72,2.6558276430187493e-13,7.7466601956266173e-14
1.6882968179495032e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559931398,0.099999999999468847,0.09999999999992254,7.9090058221455424e-109,2.0735625268911783e-50,4.3868163884764601e-36,5.1347125332047609e-59,4.0661095117007988e-57,1.1807021926475954e-38,8.7372930401160746e-24,2.390116467085968e-91,8.7372930401073127e-24,1.3809498695799066e-58,3.2231068176767461e-72,1.2125667026800614e-59,1.1693309375062821e-85,1.1807021926455219e-38,2.9894362482966446e-71,5.3116732969223102e-13,1.5493372924591405e-13
3.3765993606662004e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559862786,0.099999999998937675,0.099999999999845074,5.0617984717486445e-107,1.6588549432957679e-49,1.7547310178896762e-35,4.1077822142827286e-58,3.2529004777608707e-56,4.7228207813331036e-38,1.7474615707059811e-23,7.648417359677373e-90,1.747461570702476e-23,1.1047642660859643e-57,5.1569943277218292e-71,9.7005624028456145e-59,1.8709354932273314e-84,4.7228207813165137e-38,4.7831182707410214e-70,1.0623364604065707e-12,3.098679836569607e-13
6.753204446099595e-18,0.09977366400000001,0.80000000000000004,0.0,0.28934362559725568,0.09999999999787533,0.099999999999690142,3.2395621405151315e-105,1.3270859233338229e-48,7.0189329964823967e-35,3.2862306465074747e-57,2.6023255295564524e-55,1.8891307146751912e-37,3.4949261040787877e-23,2.4475007014913846e-88,3.4949261040647699e-23,8.8381316103310201e-57,8.251209659862599e-70,7.7604614348284326e-58,2.9935016933741775e-83,1.8891307146619201e-37,7.6530054519293153e-69,2.1246747215697603e-12,6.1973649113647947e-13
1.3506414616966382e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362559451127,0.099999999995750655,0.099999999999380279,2.0733233278473047e-103,1.0616695261158675e-47,2.8075749835111527e-34,2.6289864672170637e-56,2.0818624825507835e-54,7.5565276629132089e-37,6.9898551707606462e-23,7.8320136788335396e-87,6.9898551707045716e-23,7.0705122808037086e-56,1.3201950443912683e-68,6.2083737528404491e-57,4.7896069835782981e-82,7.55652766280704e-37,1.2244821697886627e-67,4.2493512428341782e-12,1.2394734953685903e-12
2.701283495869996e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362558902244,0.099999999991501304,0.099999999998760539,1.7533028177698191e-101,8.4933593582317874e-47,1.1230303503341693e-33,2.103189953741513e-55,1.6654908095465593e-53,3.0226120259487347e-36,1.3979713303869343e-22,2.5062462065277741e-85,1.397971330364504e-22,5.6564126214597072e-55,2.112313269970157e-67,4.9667008441891436e-56,7.6633757156546074e-81,3.0226120258638009e-36,1.9591725095793263e-66,8.4987042811151788e-12,2.4789474180720887e-12
5.402567564216711e-17,0.09977366400000001,0.80000000000000004,0.0,0.28934362557804477,0.099999999983002602,0.099999999997521058,1.1263779439777434e-99,6.7946887455209104e-46,4.4921221147639513e-33,1.6825522749213863e-54,1.3323929769489588e-52,1.209045002488767e-35,2.7959429569066644e-22,8.0199907869466635e-84,2.7959429568169422e-22,4.5251312155744698e-54,3.3797021907958483e-66,3.9733614119980778e-55,1.2261408370860739e-79,1.2090450024208202e-35,3.134676845446432e-65,1.6997410340685822e-11,4.9578945776123044e-12
1.0805135700910143e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362555608945,0.099999999966005185,0.099999999995042124,7.2092464756861461e-98,5.4357514987322126e-45,1.7968489882452533e-32,1.3460419446139386e-53,1.065914513138684e-51,4.8361803937940911e-35,5.5918862095380859e-22,2.5663975194506939e-82,5.5918862091791999e-22,3.6201054193098974e-53,5.4075242713356885e-65,3.1786894240650326e-54,1.9618270669289909e-78,4.836180393250516e-35,5.0154836161229667e-64,3.3994822391861689e-11,9.9157834106420877e-12
1.513104231575767e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362553850956,0.099999999952395141,0.099999999993057198,3.2622684144274791e-97,1.2351653799785288e-44,3.3026407955148734e-32,3.0586100386636705e-53,2.5216080833772056e-51,8.8889866476538427e-35,7.8306343574333768e-22,9.1774961756206007e-82,7.8306343567737383e-22,8.563995494450396e-53,1.5830194775039962e-64,7.2229334466613077e-54,5.2197402003206374e-78,8.8889866464186758e-35,1.3734759238786264e-63,4.760487137866401e-11,1.3885623960803498e-11
1.9024358269120448e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362552268766,0.099999999940146092,0.099999999991270766,9.3327809480221499e-97,2.1726359320574806e-44,5.0031963986205164e-32,5.3800456040491451e-53,4.5847963576718868e-51,1.3465995468433576e-34,9.8455076903300135e-22,2.2786980712491731e-81,9.8455076893307211e-22,1.5571085613515983e-52,3.3649851686813874e-64,1.2705023146888557e-53,1.0313322170418757e-77,1.3465995466260935e-34,2.783553458643416e-63,5.9853915431952718e-11,1.7458474550378584e-11
2.252834262714695e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362550844794,0.099999999929121952,0.099999999989662983,2.0550732060838428e-96,3.3154923707673507e-44,6.8122926315297518e-32,8.2100732538947769e-53,7.1792872828034362e-51,1.8335139059758475e-34,1.1658893689768279e-21,4.5392827758397451e-81,1.1658893688407655e-21,2.4382608997957793e-52,5.9386290988456868e-64,1.938815735150461e-53,1.7230705953657119e-77,1.8335139056442981e-34,4.7495387197620408e-63,7.0878055051811634e-11,2.0674034296619233e-11
2.56819285493708e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436254956322,0.099999999919200222,0.099999999988215987,3.7698464486180239e-96,4.6569609160030145e-44,8.6820044669907978e-32,1.1531919241075056e-52,1.0254885971110574e-50,2.3367428241836182e-34,1.3290941089116461e-21,7.8578141518709676e-81,1.3290941087382396e-21,3.4828091578213926e-52,9.3370722277947849e-64,2.7232724714944404e-53,2.6428430600347646e-77,2.3367428237179221e-34,7.3901043840843494e-63,8.0799780685322973e-11,2.3568032260901551e-11
2.852015587937226e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362548409803,0.09999999991027067,0.099999999986913682,6.23587685132636e-96,6.1231073805034093e-44,1.0550197335761973e-31,1.5162502132889131e-52,1.3666760965333135e-50,2.8395629158189709e-34,1.4759783748417521e-21,1.2274663829552476e-80,1.4759783746310321e-21,4.641565043417939e-52,1.3461810525110066e-63,3.5806376887158913e-53,3.730020364433024e-77,2.8395629152066597e-34,1.0553676324659292e-62,8.9729333736777326e-11,2.6172625379937689e-11
3.107456047637358e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362547371728,0.099999999902234071,0.099999999985741633,9.4945489128057742e-96,7.6692848117380905e-44,1.2381003141156123e-31,1.8991263764830925e-52,1.7307689895290525e-50,3.332320359815137e-34,1.6081742141697984e-21,1.7748405154287504e-80,1.6081742139225119e-21,5.8781132269719131e-52,1.8200567420324368e-63,4.4848029828614575e-53,4.9523611756176838e-77,3.3323203590482083e-34,1.4149898284124194e-62,9.7765931468013607e-11,2.8516754715396348e-11
3.3628965073374896e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362546333653,0.099999999894197472,0.099999999984569571,1.4256248175367934e-95,9.4983598448176325e-44,1.4380094618599488e-31,2.352055785996411e-52,2.1645447784657451e-50,3.8703715304661537e-34,1.7403700534876546e-21,2.5344290557462847e-80,1.7403700532004398e-21,7.3513215048504487e-52,2.4288762729609801e-63,5.5543996100524393e-53,6.5089633445968256e-77,3.8703715295163173e-34,1.8779719907495903e-62,1.0580252918227557e-10,3.0860878586550199e-11
3.5927929210676085e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362545399395,0.099999999886964536,0.09999999998351472,1.9944740019022035e-95,1.132663517071036e-43,1.6284257713383028e-31,2.8047871659967412e-52,2.6021553882314194e-50,4.3828729311687376e-34,1.8593463088673671e-21,3.3893987042807232e-80,1.85934630854212e-21,8.8375537686975363e-52,3.0765703610309652e-63,6.6235285888866901e-53,8.1307172565863569e-77,4.3828729300360729e-34,2.3636593739119898e-62,1.1303546711452235e-10,3.2970586368372103e-11
3.8226893347977273e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362544465131,0.099999999879731599,0.09999999998245987,2.7736119554125146e-95,1.3432189306647014e-43,1.8332616507451282e-31,3.3261804245613126e-52,3.1081775066817452e-50,4.9341842941849167e-34,1.9783225642383482e-21,4.5122242313487012e-80,1.9783225638721894e-21,1.055612818594495e-51,3.8743287961865499e-63,7.8548031740621128e-53,1.0122223490899973e-76,4.9341842928416963e-34,2.9651870364277511e-62,1.2026840503222467e-10,3.508028878564405e-11
4.029596107154834e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362543624292,0.099999999873221959,0.099999999981510504,3.6418075115308781e-95,1.5476776176929876e-43,2.0253882008360157e-31,3.8324765071897164e-52,3.6031776982663145e-50,5.4512887707753848e-34,2.0854011940675234e-21,5.7051473231693815e-80,2.0854011936629912e-21,1.2237269453829064e-51,4.6864317360522777e-63,9.0504256507245132e-53,1.211342022131659e-76,5.4512887692277061e-34,3.56945999042681e-62,1.2677804915031516e-10,3.6979017857486151e-11
4.2365028795119406e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362542783454,0.099999999866712319,0.099999999980561138,4.7789410496345736e-95,1.7786116057042927e-43,2.229873196615204e-31,4.404332734900052e-52,4.1635241018766992e-50,6.0016557381284229e-34,2.1924798238892149e-21,7.2119772089314757e-80,2.1924798234438399e-21,1.4140342380734615e-51,5.6571709250366672e-63,1.0400868963907308e-52,1.4494179794430247e-76,6.0016557363498096e-34,4.2969284556030264e-62,1.3328769325594022e-10,3.8877741805193461e-11
4.422718974633337e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362542026698,0.099999999860853644,0.099999999979706711,5.9906924543285942e-95,1.999406405688843e-43,2.4200024466844586e-31,4.9510815374992177e-52,4.7021232181128709e-50,6.5133845247401754e-34,2.2888505907250474e-21,8.7593086717732016e-80,2.2888505902416984e-21,1.5969556220529505e-51,6.6204454283331325e-63,1.1692020880575196e-52,1.6825987005738275e-76,6.5133845227407678e-34,5.0118735472199836e-62,1.3914637294485722e-10,4.0586590669499407e-11
4.608935069754733e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362541269953,0.09999999985499497,0.099999999978852283,7.4568838142970955e-95,2.2382784911367313e-43,2.6181369818825023e-31,5.5425946832402754e-52,5.2870319798061185e-50,7.0466593641020173e-34,2.3852213575560327e-21,1.0571728525919567e-79,2.38522135703311e-21,1.7956048900617582e-51,7.7063313819842671e-63,1.3088884171785878e-52,1.9436379446568287e-76,7.0466593618637364e-34,5.8157524308314997e-62,1.4500505262569959e-10,4.2295435902457228e-11
4.795151164876129e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362540513203,0.099999999849136295,0.099999999977997855,9.2193594559496447e-95,2.4959582436755091e-43,2.824276802207861e-31,6.1806807984214023e-52,5.9201600263834595e-50,7.6014802562124965e-34,2.4815921243821696e-21,1.2682595822815495e-79,2.4815921238180749e-21,2.0106306021816499e-51,8.9249248827340692e-63,1.4595729923824879e-52,2.2347291720695952e-76,7.6014802537165371e-34,6.7158967180200604e-62,1.5086373229846739e-10,4.4004277354338891e-11
5.167583355118922e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362538999697,0.099999999837418932,0.099999999976289014,1.3621237696213428e-94,3.0577238655428355e-43,3.2553443569275535e-31,7.571767369251137e-52,7.3070664977353601e-50,8.7616893070836167e-34,2.674333658023067e-21,1.7738513864774407e-79,2.674333657372875e-21,2.4816578347577178e-51,1.1712980681924831e-62,1.7880792613836588e-52,2.8945797902342445e-76,8.7616893040258917e-34,8.7662794085551935e-62,1.6258109162505229e-10,4.7421950797460056e-11
5.540015545361714e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362537486191,0.099999999825701569,0.099999999974580173,1.9595638582906518e-94,3.694719336211945e-43,3.7158502001871805e-31,9.149143788434788e-52,8.8902663874563389e-50,1.0001130878448241e-33,2.8670751916461376e-21,2.4247303239515538e-79,2.8670751909039688e-21,3.0193510953142497e-51,1.5091355420755091e-62,2.1605780354718623e-52,3.6843983616465815e-76,1.0001130874753517e-33,1.1236729080931526e-61,1.7429845092194398e-10,5.0839608848550761e-11
5.912447735604507e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362535972696,0.099999999813984206,0.099999999972871373,2.7692851660803851e-94,4.4172002035112226e-43,4.2078970668724401e-31,1.0938205620141512e-51,1.0696875324350393e-49,1.1325464436046132e-33,3.059816725250109e-21,3.2617570887749732e-79,3.0598167244096625e-21,3.6329195121221628e-51,1.9182113915579116e-62,2.5830664985837428e-52,4.6300388844753828e-76,1.1325464431628928e-33,1.4213691989519188e-61,1.8601581018702142e-10,5.4257249381511509e-11
6.284879925847299e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362534459196,0.099999999802266842,0.099999999971162573,3.8547011843696828e-94,5.2324578070032227e-43,4.7320597002758584e-31,1.2957008231580551e-51,1.274605684118602e-49,1.2736236889108626e-33,3.2525582588346312e-21,4.3278664050975896e-79,3.2525582578894943e-21,4.3288714878690618e-51,2.4095954766721077e-62,3.0598084409423491e-52,5.7548658565655126e-76,1.2736236883876167e-33,1.7776337044555292e-61,1.9773316941970502e-10,5.7674870893837385e-11
6.657312116090092e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362532945695,0.099999999790549479,0.099999999969453759,5.2862107281145241e-94,6.1462613605517251e-43,5.2883658960427528e-31,1.5219837787047634e-51,1.5052906864107519e-49,1.4233523049036945e-33,3.4452997923996887e-21,5.6675236972682325e-79,3.4452997913434403e-21,5.1123339669171327e-51,2.9935833713336063e-62,3.5941775523181577e-52,7.0807086383434528e-76,1.4233523042890679e-33,2.1999043520906219e-61,2.0945052861996663e-10,6.1092472201999908e-11
7.402176496575676e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362529918717,0.099999999767114767,0.099999999966036188,9.5748496932836954e-94,8.2930134872146407e-43,6.4971296930024092e-31,2.0535787963269915e-51,2.0501068912291275e-49,1.7486884808980566e-33,3.830782859471579e-21,9.3911704570850833e-79,3.8307828581739032e-21,6.9626625544258793e-51,4.4866242703941363e-62,4.8495436778824918e-52,1.0435170767345843e-75,1.7486884800687547e-33,3.2764805522163914e-61,2.3288524692350576e-10,6.7927609387831283e-11
8.891905257546844e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362523864782,0.099999999720245328,0.099999999959201183,2.7648049991939665e-93,1.4026682890798894e-42,9.2994282231877796e-31,3.4733934321791762e-51,3.5162439867841695e-49,2.5029211030366705e-33,4.6017489933823589e-21,2.296167795123164e-78,4.6017489915249763e-21,1.1942021386074276e-50,9.1365767208785513e-62,8.2024479366452444e-52,2.0724462626210378e-75,2.5029211016340026e-33,6.6199459315326685e-61,2.7975468314248086e-10,8.1597588548324817e-11
1.0381634018518011e-15,0.09977366400000001,0.80000000000000004,0.0,0.2893436251781088,0.099999999673375889,0.099999999952366428,6.8219370104065358e-93,2.1992650377778149e-42,1.2613950446229159e-30,5.4459866246026556e-51,5.5659763805339349e-49,3.3950176308170257e-33,5.3727151269829557e-21,4.9240605474393643e-78,5.3727151244635617e-21,1.8903412055579125e-50,1.6771360731891897e-61,1.2860743427558025e-51,3.7408456158621261e-75,3.3950176286177603e-33,1.2103013354089573e-60,3.2662411884479622e-10,9.5267110138331724e-11
1.336109154046035e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362505703259,0.099999999579637011,0.099999999938697751,3.1210897785009016e-92,4.611732241284645e-42,2.0780348224726359e-30,1.1419920606543784e-50,1.1807248605311116e-48,5.5929860309726349e-33,6.9146473932531894e-21,1.7507059493460446e-77,6.9146473891027126e-21,4.010029334751461e-50,4.5665434709675988e-61,2.6968239002899155e-51,9.9844814066522848e-75,5.5929860263609021e-33,3.2856675290825667e-60,4.2036298869876008e-10,1.2260447416119926e-10
1.6340549062402687e-15,0.09977366400000001,0.80000000000000004,0.0,0.289343624935959,0.099999999485898161,0.099999999925030461,1.0234105024903292e-91,8.3658929650199181e-42,3.0995622997211842e-30,2.0716257698202153e-50,2.1556226949075775e-48,8.3424052704813096e-33,8.456579658282706e-21,4.7662563894036731e-77,8.456579652091926e-21,7.3210199344734511e-50,1.0160182149386113e-60,4.8921617597466286e-51,2.1982388605379885e-74,8.3424052621154168e-33,7.3062938288866512e-60,5.1410185648610421e-10,1.4993908845738191e-10
2.229946410628736e-15,0.09977366400000001,0.80000000000000004,0.0,0.2893436246938228,0.099999999298420419,0.099999999897701183,6.8882115681746893e-91,2.1095854732274472e-41,5.7574396855506322e-30,5.2239153142599212e-50,5.4705849687397748e-48,1.5496025113383889e-32,1.154044418461862e-20,2.3148911973623704e-76,1.1540444173119238e-20,1.857943957560751e-49,3.5376837551537824e-60,1.2336320156920535e-50,7.5764142597705338e-74,1.5496025092288036e-32,2.5451639613928681e-59,7.0157958585933104e-10,2.0459761812486716e-10
2.8258379150172036e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362445170492,0.099999999110942719,0.099999999870381107,2.7717562869375376e-90,4.2782331797763843e-41,9.2349921669267972e-30,1.0594085021860912e-49,1.1127242147944111e-47,2.4855782871318325e-32,1.4624308705990909e-20,7.4905877755032259e-76,1.4624308687545781e-20,3.7790825716911952e-49,9.0877358362130344e-60,2.5018021304526487e-50,1.9376460511288671e-73,2.4855782828535988e-32,6.5421085220842977e-59,8.890573069648409e-10,2.5923780180187064e-10
3.4217294194056712e-15,0.09977366400000001,0.80000000000000004,0.0,0.2893436242096103,0.099999998923464992,0.099999999843072632,8.475471088563943e-90,7.5818491901369428e-41,1.3532249417461394e-29,1.8774749225613258e-49,1.9751340936011126e-47,3.6421758418411508e-32,1.7708173222399393e-20,1.9227080927012567e-75,1.7708173195371319e-20,6.7080366638622407e-49,1.943500715006852e-59,4.4336728961065107e-50,4.1342302679627282e-73,3.6421758342593023e-32,1.3997543945214956e-58,1.0765350198023475e-09,3.1385474865418906e-10
